"","X","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"421","cg25619303",-0.274746565599489,0.293621892798392,-5.44155343686235,0.00273527231751672,0.911788734741697,-1.03670352915824
"422","cg07679834",0.0831807048816393,0.75950347725557,5.43930405249919,0.00274028223256487,0.911788734741697,-1.03827913981676
"423","cg12616926",-0.0585728026387639,0.0982195722747808,-5.43598936447262,0.00274768441295392,0.911788734741697,-1.04060233256938
"424","cg04825215",-0.263783377100414,0.299562577790666,-5.43284903313086,0.00275471881781979,0.911788734741697,-1.04280483603462
"425","cg12329986",-0.126857018721831,0.623919486691289,-5.43125730577269,0.0027582923638498,0.911788734741697,-1.04392177297438
"426","cg02891314",-0.374084343411039,0.72114441323655,-5.43003370259752,0.00276104313108659,0.911788734741697,-1.04478064957775
"427","cg08332992",0.136506155355579,0.8572531216651,5.42940581770076,0.00276245591728777,0.911788734741697,-1.04522146404603
"428","cg03000585",0.0842493547172659,0.434030592036822,5.42742363593229,0.00276692152125042,0.911788734741697,-1.04661346647584
"429","cg16861964",0.168205726153224,0.471283011909912,5.42441499126924,0.00277371576337537,0.911788734741697,-1.04872743360275
"430","cg16491319",0.14670295917237,0.679394812838146,5.41882101240942,0.00278640025979254,0.911788734741697,-1.05266153914627
"431","cg19244722",0.134257407632465,0.434579608630759,5.41851898287609,0.0027870870483652,0.911788734741697,-1.05287408235521
"432","cg12113703",-0.177390864631989,0.539547270803043,-5.41470221384444,0.00279578313009216,0.911788734741697,-1.05556118454553
"433","cg06412409",0.13705918457611,0.77869301069642,5.4138247224052,0.0027977868810626,0.911788734741697,-1.05617926962348
"434","cg08335702",-0.239661834859315,0.224843686037841,-5.41130946054116,0.0028035397947888,0.911788734741697,-1.05795160322485
"435","cg01378826",0.0924282992399701,0.761024705831455,5.40701741081403,0.00281338856501785,0.911788734741697,-1.06097811105914
"436","cg19105961",-0.0942008973612588,0.33905097362411,-5.39777757078422,0.00283472846724206,0.911788734741697,-1.06750291218709
"437","cg20821885",0.223329710641107,0.701278754569419,5.39618368049541,0.0028384287583671,0.911788734741697,-1.06862975182693
"438","cg09171111",0.0867249234715729,0.698671891771155,5.39614715666597,0.00283851361633671,0.911788734741697,-1.06865557772193
"439","cg24373253",-0.193776086482018,0.451231500007088,-5.39375357029786,0.00284408125120839,0.911788734741697,-1.07034851372909
"440","cg12824246",-0.17780666858489,0.285219368727173,-5.39167620932274,0.00284892368038979,0.911788734741697,-1.07181848932705
"441","cg05248234",0.330542942452812,0.285514266152563,5.38742046909081,0.00285887416093435,0.911788734741697,-1.07483195389226
"442","cg17467873",0.0714945167315993,0.168582185117152,5.38509127185673,0.00286433733838469,0.911788734741697,-1.07648240126262
"443","cg05459233",-0.127553258658358,0.682180684894035,-5.38429155820235,0.00286621589721544,0.911788734741697,-1.07704925965432
"444","cg06042828",0.0937583572425207,0.843012955373995,5.38399235198891,0.00286691911472841,0.911788734741697,-1.07726136981957
"445","cg05803790",0.0850825848450612,0.796669357473407,5.37843164570848,0.002880025106732,0.911788734741697,-1.08120586807896
"446","cg05592398",-0.0904268090366905,0.155933717710114,-5.36224693843569,0.00291857130938776,0.911788734741697,-1.09271313306098
"447","cg06816875",-0.0983296324740279,0.122372244359273,-5.36031811818081,0.00292320518055042,0.911788734741697,-1.09408716275746
"448","cg06068338",0.131656577315257,0.734793963641659,5.35913574773813,0.00292605000506218,0.911788734741697,-1.09492972449298
"449","cg14392652",-0.0897094456709577,0.832419433078628,-5.35714425967064,0.00293084891569527,0.911788734741697,-1.09634934603459
"450","cg13379757",0.147394196411166,0.315481900608064,5.35318226003262,0.00294042358108559,0.911788734741697,-1.09917542628796
"451","cg10199857",0.0741240059733683,0.896767668356068,5.35178345036249,0.00294381271014623,0.911788734741697,-1.10017376164173
"452","cg14323977",0.140428485307169,0.693641267852459,5.35033257428022,0.00294733281528217,0.911788734741697,-1.10120957106211
"453","cg24673742",-0.194703020168167,0.42811351286074,-5.34486815876033,0.00296063478364644,0.911788734741697,-1.10511359870703
"454","cg18744234",-0.0975933678638449,0.823686214755132,-5.34154674173612,0.00296875436740849,0.911788734741697,-1.10748879009318
"455","cg13725590",0.109779061047195,0.698480398728664,5.3365831761856,0.00298093694158407,0.911788734741697,-1.11104143548106
"456","cg11383279",-0.161785145031274,0.209065459479649,-5.33372008316044,0.00298799069107491,0.911788734741697,-1.11309238624289
"457","cg00377727",0.193209756333562,0.819203162563175,5.33029013033513,0.00299646670593462,0.911788734741697,-1.1155510476947
"458","cg25117142",0.30437457186879,0.636986273905659,5.32923357239401,0.0029990833057667,0.911788734741697,-1.11630877199526
"459","cg09455225",-0.330273496155864,0.323709682001403,-5.32903211951541,0.00299958251343615,0.911788734741697,-1.11645326589254
"460","cg24177690",-0.149751376636336,0.642785422970027,-5.32366791730476,0.00301291099962016,0.911788734741697,-1.12030306767419
"461","cg05821634",-0.290725530287681,0.548980591147784,-5.32290761351997,0.00301480572977507,0.911788734741697,-1.12084908113838
"462","cg19392955",-0.210464132439183,0.466879369545762,-5.3226207424471,0.00301552099438429,0.911788734741697,-1.12105512104415
"463","cg24975986",-0.434206957251547,0.449656061126243,-5.32156781144549,0.00301814800073618,0.911788734741697,-1.12181147730279
"464","cg22253830",0.0889579840676786,0.848820393986395,5.32097205612615,0.0030196355631644,0.911788734741697,-1.12223950374381
"465","cg12510267",0.102069967417396,0.828430078686926,5.31341299977351,0.00303858464955726,0.911788734741697,-1.12767509862839
"466","cg17429686",-0.0862257574431704,0.42029081588568,-5.31196851729927,0.00304222148387916,0.911788734741697,-1.12871479783472
"467","cg03332522",-0.0904742182652706,0.116137800535439,-5.30994072900359,0.00304733551890752,0.911788734741697,-1.1301748839427
"468","cg10690152",-0.104857476104036,0.102172766643036,-5.30919868782845,0.00304920944003854,0.911788734741697,-1.13070933977816
"469","cg22183456",0.0771141473477432,0.869616215653913,5.30579771673923,0.00305781536621719,0.911788734741697,-1.13315997216496
"470","cg18767244",0.205193249019222,0.623581520003392,5.30503606481565,0.00305974656300142,0.911788734741697,-1.13370903755121
"471","cg02677946",-0.155421924788595,0.42025553621802,-5.3045500810583,0.00306097953778608,0.911788734741697,-1.13405942368724
"472","cg25903860",0.125584539288451,0.71233058269907,5.29998070917317,0.00307260079307597,0.911788734741697,-1.13735563630631
"473","cg26502514",0.101547684248682,0.525159602457488,5.29295588834574,0.00309056769530027,0.911788734741697,-1.14242939216529
"474","cg07937453",-0.100363463899308,0.805513479021702,-5.28990145855357,0.00309841807687696,0.911788734741697,-1.14463785451392
"475","cg18587504",0.210413163641297,0.361055278722102,5.28907362579649,0.00310054975352284,0.911788734741697,-1.14523665448507
"476","cg22847494",0.095216569075435,0.793895245367409,5.2879973873218,0.00310332363973243,0.911788734741697,-1.14601529253566
"477","cg10945917",-0.079620759789583,0.16683082837682,-5.28764077089972,0.00310424341884008,0.911788734741697,-1.14627333704779
"478","cg12694021",-0.108214425082199,0.31779528586136,-5.28627999765268,0.00310775603034268,0.911788734741697,-1.14725816048184
"479","cg12329853",0.113186644380903,0.814681648745357,5.28561189172082,0.00310948233527079,0.911788734741697,-1.14774178871459
"480","cg13466180",0.0872370966701066,0.86961891566109,5.28162825221606,0.0031197988664251,0.911788734741697,-1.15062689093572
"481","cg14837635",0.064407696110935,0.887940862298626,5.27993662952586,0.00312419179749286,0.911788734741697,-1.1518527675912
"482","cg03987648",0.161730991334395,0.467029679772161,5.2784285965143,0.00312811406350737,0.911788734741697,-1.1529459733005
"483","cg22260415",-0.0584693182864607,0.069816922576086,-5.27565177235779,0.00313535140836056,0.911788734741697,-1.15495987055111
"484","cg21745283",-0.150594151711205,0.544697528879985,-5.27518351425496,0.00313657377444063,0.911788734741697,-1.15529959287539
"485","cg17723206",0.250758669997526,0.801157566573809,5.27437361624039,0.00313868929023813,0.911788734741697,-1.15588725560201
"486","cg20198242",-0.107856636363531,0.255817017862638,-5.27349504354202,0.00314098607488691,0.911788734741697,-1.15652486320701
"487","cg26262573",-0.149958614164371,0.564350773573548,-5.27044477498714,0.00314897541307634,0.911788734741697,-1.15873946322653
"488","cg21914290",-0.14347669790781,0.632581871841047,-5.27016291360305,0.00314971486888738,0.911788734741697,-1.15894417681256
"489","cg15360648",-0.0749697635828517,0.415287196212634,-5.26729839909672,0.00315724136459325,0.911788734741697,-1.16102534610061
"490","cg21639553",-0.138741531213389,0.783831226791807,-5.2665340386979,0.00315925326721884,0.911788734741697,-1.16158089478322
"491","cg16575821",0.0618260057135351,0.182849136018522,5.26609823148913,0.00316040104267523,0.911788734741697,-1.1618976864663
"492","cg08884591",0.116908186331167,0.507426486982697,5.2632326175167,0.00316796028890862,0.911788734741697,-1.16398145509714
"493","cg00256201",0.0607105824140929,0.892847541685782,5.26066747345554,0.00317474484229617,0.911788734741697,-1.16584781040177
"494","cg06118351",0.181863191732939,0.575425240518739,5.26035829727186,0.00317556372850972,0.911788734741697,-1.16607283049771
"495","cg27400313",0.173068311147746,0.795690241307014,5.25389614369742,0.00319273603970949,0.911788734741697,-1.17077940802581
"496","cg02802508",0.479653619159433,0.518813469020411,5.25306246066223,0.0031949593316654,0.911788734741697,-1.17138707510998
"497","cg01809927",0.110719164437769,0.803612071994392,5.25258402478244,0.00319623605612477,0.911788734741697,-1.17173585309668
"498","cg11545720",-0.186239656389719,0.428817284807911,-5.25216212906683,0.00319736239548202,0.911788734741697,-1.17204344295019
"499","cg26444806",0.111585004097361,0.787315859228132,5.2491979620863,0.0032052889475428,0.911788734741697,-1.17420529457412
"500","cg13838861",0.150252285891103,0.838340565512974,5.24450229929532,0.00321789276597271,0.911788734741697,-1.17763276519957
"501","cg01708236",-0.0663706629534695,0.153762825064,-5.24112511268743,0.00322699340371184,0.911788734741697,-1.18009996629168
"502","cg15954878",-0.245628970564296,0.702056754739738,-5.23899953183105,0.00323273670464573,0.911788734741697,-1.18165371621918
"503","cg14656774",0.220012949741781,0.762811259877875,5.237862958415,0.00323581261431606,0.911788734741697,-1.18248481292019
"504","cg07573786",0.129402672801221,0.646842680460632,5.23434870589104,0.00324534488556599,0.911788734741697,-1.18505581073102
"505","cg03832522",-0.243014221756217,0.647257109093821,-5.23394123619535,0.00324645225138189,0.911788734741697,-1.18535403642424
"506","cg08349497",0.134988892021765,0.248915138833746,5.23376313008525,0.00324693642258362,0.911788734741697,-1.18548439979686
"507","cg16807687",-0.0754569411355465,0.753126231943147,-5.23159344673043,0.00325284135810019,0.911788734741697,-1.18707287884384
"508","cg13529086",0.0707734280209036,0.899852646164421,5.22839147795456,0.0032615786533761,0.911788734741697,-1.18941845829825
"509","cg13248315",0.0799118174449266,0.862769843193824,5.22770608322063,0.00326345246733366,0.911788734741697,-1.1899207467812
"510","cg27300647",0.165526815438336,0.702915159669525,5.22693833869156,0.00326555291203791,0.911788734741697,-1.19048347183432
"511","cg09275137",-0.379749355415226,0.317272752013469,-5.22567579848251,0.00326901048438402,0.911788734741697,-1.19140906137309
"512","cg02884928",0.105321846204124,0.557898310529682,5.22447359727813,0.0032723067875342,0.911788734741697,-1.1922906462349
"513","cg27158867",-0.094960718631243,0.139820514947745,-5.22105959349103,0.00328168879307299,0.911788734741697,-1.19479539401929
"514","cg26703066",0.0805412297424978,0.615631993531524,5.21930983002427,0.00328650948231845,0.911788734741697,-1.19607984528369
"515","cg24946177",0.107135462332484,0.846166291501902,5.219126702066,0.00328701448721098,0.911788734741697,-1.19621430188548
"516","cg13266496",-0.179820985631988,0.644146176288654,-5.21792686173765,0.0032903254832211,0.911788734741697,-1.19709538068289
"517","cg10565270",-0.114498815666015,0.323411305238137,-5.21322868983039,0.00330332776827715,0.911788734741697,-1.20054755223469
"518","cg26288595",-0.132922532319564,0.777338023263511,-5.21265371808531,0.0033049231310611,0.911788734741697,-1.20097027268978
"519","cg07146383",0.148579300406825,0.706710195141243,5.20894360541325,0.00331523916728737,0.911788734741697,-1.20369919757908
"520","cg13658143",0.103192274120933,0.742402775956007,5.20546434692138,0.00332494748614744,0.911788734741697,-1.20626027601912
"521","cg08091561",-0.27985275913988,0.660856688255538,-5.20472332733709,0.00332701946925564,0.911788734741697,-1.20680598432937
"522","cg19305938",0.160715987838011,0.790697601498544,5.20412031029048,0.00332870669269797,0.911788734741697,-1.20725012697731
"523","cg04791390",0.210306571840548,0.64137181426457,5.20282064694746,0.00333234650945827,0.911788734741697,-1.2082075669115
"524","cg09856467",0.0727365961394288,0.762927624752221,5.20183733010008,0.00333510345932307,0.911788734741697,-1.20893213544427
"525","cg17823667",-0.371182604161925,0.226281669624606,-5.20176710487712,0.00333530045338965,0.911788734741697,-1.20898388751336
"526","cg04204526",-0.17052858295674,0.56924760415872,-5.20146291362193,0.00333615392010181,0.911788734741697,-1.2092080684034
"527","cg25046571",0.502166996270954,0.492529466932348,5.2013566158098,0.00333645221905008,0.911788734741697,-1.20928641048858
"528","cg21266616",-0.0705628469610235,0.157095098459295,-5.20080458475437,0.00333800186078702,0.911788734741697,-1.20969328893237
"529","cg02670545",0.0786257072374723,0.866156190433149,5.19686515419655,0.00334908491701184,0.911788734741697,-1.2125982601208
"530","cg12855331",0.071368763772064,0.878857343357335,5.19549000042507,0.00335296383862988,0.911788734741697,-1.21361288333216
"531","cg14294721",0.0727676509599986,0.889294584137962,5.19202880183941,0.00336275014231784,0.911788734741697,-1.21616795533994
"532","cg06735598",0.112237544427078,0.493859526975941,5.19027650656437,0.00336771735067925,0.911788734741697,-1.21746222385472
"533","cg14575602",0.348690979176422,0.600997340649387,5.18385738302479,0.00338598686348678,0.911788734741697,-1.22220759026949
"534","cg19770292",-0.300462312442628,0.434625358807663,-5.18346487006934,0.00338710774594487,0.911788734741697,-1.22249796721945
"535","cg06736242",-0.0771608700612826,0.104136408299394,-5.18275448564521,0.00338913746190596,0.911788734741697,-1.22302356368822
"536","cg14656948",0.117228340353551,0.412450719403844,5.18273749563216,0.00338918602328708,0.911788734741697,-1.22303613516408
"537","cg24996440",-0.15189643023726,0.547396590418836,-5.17957585933547,0.00339823686582181,0.911788734741697,-1.22537632485181
"538","cg24149364",0.152734285314782,0.749376009903753,5.17532785292045,0.00341044212888336,0.911788734741697,-1.2285231022674
"539","cg15632775",0.0916259207293923,0.774857918997348,5.17488997480941,0.0034117031357237,0.911788734741697,-1.22884762876734
"540","cg03254146",-0.0938743453100977,0.862020905739139,-5.17390926707437,0.00341452936506675,0.911788734741697,-1.2295745744231
"541","cg23025244",0.0794909313918936,0.900171988340413,5.16618173914599,0.00343689461457668,0.911788734741697,-1.23530787237689
"542","cg08604505",0.161160240378484,0.63659132442371,5.16430629401661,0.00344234834135235,0.911788734741697,-1.23670074374446
"543","cg04215475",-0.208814059219913,0.359188744196258,-5.16321009218833,0.00344554073387591,0.911788734741697,-1.23751513701142
"544","cg10363118",0.199649312237703,0.81761548095619,5.161270275548,0.00345119839866931,0.911788734741697,-1.23895673545414
"545","cg12687125",0.128829991523437,0.709263093165315,5.15976534837564,0.00345559513543395,0.911788734741697,-1.24007554951349
"546","cg13686751",-0.0871638678354011,0.458325504545197,-5.15834620087614,0.00345974725167001,0.911788734741697,-1.24113091957185
"547","cg20624886",0.146845523295777,0.638941174234522,5.15568122270739,0.003467560140754,0.911788734741697,-1.24311362943064
"548","cg07515250",0.150713656518674,0.670003829038101,5.15150874745513,0.00347983393833965,0.911788734741697,-1.24622015170642
"549","cg00973397",0.097470434469791,0.812325534466681,5.1502627557586,0.00348350898638625,0.911788734741697,-1.2471483603304
"550","cg17171407",-0.167224421604788,0.656435796638045,-5.14693674610761,0.00349334124318644,0.911788734741697,-1.24962729280371
"551","cg04875977",0.137850670837701,0.482451394682486,5.14621334202846,0.00349548403578458,0.911788734741697,-1.25016669011345
"552","cg03968699",-0.351364056347849,0.27215892209607,-5.14616963375226,0.0034956135530393,0.911788734741697,-1.25019928330259
"553","cg10881937",0.133071457358638,0.81289675293826,5.14574896489262,0.0034968603739376,0.911788734741697,-1.2505129908339
"554","cg24369728",-0.169726266714441,0.684448541529718,-5.14559539454964,0.00349731567054834,0.911788734741697,-1.25062752060719
"555","cg22218911",-0.063187893773619,0.106825170026108,-5.14504231116011,0.00349895599399846,0.911788734741697,-1.25104003037008
"556","cg01698579",0.187306397654314,0.490380613936366,5.14288532168567,0.00350536173324737,0.911788734741697,-1.25264925453826
"557","cg14496983",-0.178170717663622,0.345098387751714,-5.14210778509222,0.00350767418453893,0.911788734741697,-1.25322951716238
"558","cg24224304",-0.167354865508255,0.498088137022457,-5.13831172789716,0.00351898953095889,0.911788734741697,-1.25606382679202
"559","cg22545618",-0.136656032662576,0.747621055578422,-5.13697689813523,0.00352297853015598,0.911788734741697,-1.25706101437903
"560","cg20946054",-0.188048778774015,0.635685954969061,-5.13503735040416,0.00352878407270817,0.911788734741697,-1.25851046139023
"561","cg26697583",-0.0980213644552648,0.679583143785629,-5.134980257492,0.00352895513487193,0.911788734741697,-1.25855313663981
"562","cg10613707",-0.128997309762186,0.741290796220183,-5.1347769521406,0.00352956435829876,0.911788734741697,-1.25870510552698
"563","cg22674082",0.105182672315515,0.809896816559822,5.13376119520272,0.00353261000742258,0.911788734741697,-1.25946447274482
"564","cg21140079",0.159226431875829,0.54495434112709,5.13169750157151,0.00353880724236224,0.911788734741697,-1.26100776852788
"565","cg18121684",0.0647425237932545,0.879652775702549,5.13010303262033,0.00354360409155674,0.911788734741697,-1.26220062603423
"566","cg02471897",-0.388460118751081,0.420333608375083,-5.12950855214011,0.0035453944860849,0.911788734741697,-1.26264547333096
"567","cg01612037",0.194612780335687,0.746869273442141,5.12768463315099,0.00355089416589986,0.911788734741697,-1.26401065463015
"568","cg24919348",0.210748300483551,0.67595910191405,5.12733552951491,0.00355194795589493,0.911788734741697,-1.2642720147222
"569","cg04233054",0.0733164782110233,0.870982215878483,5.12396478176427,0.00356214154925592,0.911788734741697,-1.26679655640644
"570","cg03724423",0.143394554054338,0.236860116015286,5.12367118415543,0.00356303104259979,0.911788734741697,-1.26701653357984
"571","cg15267112",0.0832266931165539,0.849543975148132,5.12036689070248,0.00357305973363407,0.911788734741697,-1.26949321115743
"572","cg07116010",-0.320571123822107,0.280908694787773,-5.11937969804242,0.00357606229769949,0.911788734741697,-1.27023348170316
"573","cg06720084",0.160383169917119,0.837355024917196,5.11413548539132,0.00359206210262806,0.911788734741697,-1.27416858298493
"574","cg12585028",0.0922494173772364,0.286521693413629,5.11291720223271,0.00359579096202784,0.911788734741697,-1.27508337321548
"575","cg11625382",0.273763394484478,0.637365412583517,5.11251142168977,0.00359703395693325,0.911788734741697,-1.27538812011789
"576","cg19344315",0.1275052382049,0.629944498926165,5.11044905009144,0.00360335920704781,0.911788734741697,-1.27693739573006
"577","cg16611264",-0.392130665565281,0.352887237136977,-5.10956382151469,0.0036060781636653,0.911788734741697,-1.27760259681458
"578","cg05912466",0.22262483384159,0.724658179107984,5.10816370345008,0.00361038347770489,0.911788734741697,-1.27865496434255
"579","cg06649034",-0.390702669644806,0.29819066818564,-5.10637790129421,0.00361588346086677,0.911788734741697,-1.27999767628933
"580","cg03058232",0.143267585160909,0.206873711263902,5.10530458511539,0.00361919380417994,0.911788734741697,-1.28080492778568
"581","cg15089705",-0.320485120047714,0.484543016503591,-5.10466189763215,0.00362117768596263,0.911788734741697,-1.2812883872332
"582","cg21849812",0.239546176955276,0.671457316837604,5.10377537008439,0.00362391634828865,0.911788734741697,-1.28195538267976
"583","cg01103582",0.19007727743269,0.653429536755327,5.10301391802494,0.00362627055612045,0.911788734741697,-1.28252837538275
"584","cg05376895",-0.308602873400547,0.677643660394472,-5.10238380717938,0.00362822004073804,0.911788734741697,-1.28300260378727
"585","cg09169117",-0.100329336306361,0.690713973785313,-5.10046267568388,0.00363417133257714,0.911788734741697,-1.28444885983226
"586","cg00356361",-0.163484671768926,0.555144751839584,-5.1000777408087,0.00363536515486084,0.911788734741697,-1.28473871533142
"587","cg08864105",0.121748359744559,0.710266204561799,5.09894261668629,0.0036388882495926,0.911788734741697,-1.28559360020655
"588","cg07073561",0.495327372504732,0.385185679964066,5.09821925395907,0.00364113543440622,0.911788734741697,-1.28613848662746
"589","cg10866445",-0.0870039811496074,0.759312440362077,-5.09576571063825,0.00364876963045193,0.911788734741697,-1.28798728638697
"590","cg13996925",-0.357782528406021,0.301260971757451,-5.09458540936063,0.0036524487857819,0.911788734741697,-1.28887701250008
"591","cg05970577",0.156043698991148,0.835300795692418,5.09232112977366,0.00365951896438943,0.911788734741697,-1.2905844786844
"592","cg02500231",-0.305016573249809,0.401569545245909,-5.08964180059433,0.00366790575836775,0.911788734741697,-1.29260598797709
"593","cg21118250",0.135084062391223,0.67868302341243,5.08836350049176,0.00367191497088165,0.911788734741697,-1.29357084884078
"594","cg01175610",0.0859816680262337,0.419444831425313,5.08423817230666,0.00368488840124596,0.911788734741697,-1.29668643054574
"595","cg16692922",0.145877235135794,0.785073232765006,5.08407892815675,0.00368539026665658,0.911788734741697,-1.29680675152297
"596","cg24135336",-0.202332487269563,0.769753607593456,-5.080806106373,0.00369572239373695,0.911788734741697,-1.29928051522814
"597","cg05433657",0.0771771021340602,0.864984637674609,5.07698014753924,0.00370784360131041,0.911788734741697,-1.3021745443966
"598","cg09093150",-0.161322333657541,0.594321294713665,-5.07311601199601,0.00372013284130371,0.911788734741697,-1.30509983425105
"599","cg02384115",0.111974153896372,0.266571163489583,5.07253091214909,0.00372199779159319,0.911788734741697,-1.30554298480083
"600","cg00935216",-0.500628837785046,0.440867326022026,-5.07041535703512,0.00372875002630595,0.911788734741697,-1.30714575013755
"601","cg04921771",-0.195480729709391,0.519444685604802,-5.06649449836214,0.00374130206864458,0.911788734741697,-1.31011813185389
"602","cg04005943",0.168959924029848,0.393805419875145,5.06325834545534,0.00375169925352053,0.911788734741697,-1.31257330290477
"603","cg25527599",0.178993282126692,0.656405647005662,5.06203171465707,0.00375564900304962,0.911788734741697,-1.3135043505846
"604","cg01763575",-0.267857824164537,0.426640348522168,-5.06129918728152,0.0037580100524497,0.911788734741697,-1.31406047512311
"605","cg14271531",-0.12195596222022,0.171477293456665,-5.06021574176107,0.0037615053390912,0.911788734741697,-1.31488317007023
"606","cg15627145",0.211221192818848,0.612307074710213,5.05735813915834,0.00377074240385574,0.911788734741697,-1.31705394556307
"607","cg16517593",0.153840960716202,0.523589678570884,5.05696427460252,0.00377201762505598,0.911788734741697,-1.31735324752209
"608","cg05958816",0.0706905196203807,0.851669929936099,5.05625768309587,0.00377430662740089,0.911788734741697,-1.31789025668879
"609","cg06621309",-0.133024458448676,0.162803194664495,-5.05507412286683,0.00377814439867554,0.911788734741697,-1.31878994194919
"610","cg22139500",0.188641833791008,0.798562553475013,5.05444512113103,0.00378018582923245,0.911788734741697,-1.31926817046594
"611","cg01052065",-0.46951512677651,0.370141116034638,-5.05433683131567,0.00378053741450781,0.911788734741697,-1.31935050938398
"612","cg04225254",0.163911862151937,0.561502279357965,5.05338514357001,0.00378362890588883,0.911788734741697,-1.32007421306562
"613","cg19040032",-0.111802453312544,0.18049697253668,-5.05262175611033,0.00378611084735242,0.911788734741697,-1.3206548307002
"614","cg27447599",-0.141435737210194,0.306552389001966,-5.04913131623158,0.00379748324730945,0.911788734741697,-1.32331078774591
"615","cg14931215",0.33797870438132,0.576716372760694,5.04851481696403,0.00379949603420355,0.911788734741697,-1.32378010049437
"616","cg12849836",0.157214687852726,0.756350564136568,5.04836363921501,0.00379998979902128,0.911788734741697,-1.32389519457056
"617","cg24912504",0.0966131917690042,0.804103134887795,5.04822868406452,0.00380043064206746,0.911788734741697,-1.32399794123259
"618","cg10231603",-0.0622521810353887,0.0905671326093603,-5.04631421191915,0.00380669086293165,0.911788734741697,-1.32545582055765
"619","cg18622281",-0.0881010161873749,0.143752672421035,-5.04594245446245,0.00380790788322993,0.911788734741697,-1.32573898411827
"620","cg05406791",-0.159634184536537,0.193938013899039,-5.04500536718251,0.00381097763386524,0.911788734741697,-1.32645285212381
"621","cg15570293",0.150811964511761,0.328245418597839,5.04500256767784,0.0038109868089237,0.911788734741697,-1.32645498498356
"622","cg10430126",-0.388938996976483,0.366893038548192,-5.04320569834779,0.00381688116027811,0.911788734741697,-1.32782422748605
"623","cg07564979",0.347563012774474,0.588816595027719,5.03416057459949,0.00384671417190665,0.911788734741697,-1.33472467178516
"624","cg16049864",-0.276138164830796,0.240500051946682,-5.03367829980521,0.00384831244865373,0.911788734741697,-1.33509296621239
"625","cg01899038",-0.140476198595635,0.285053201024641,-5.03240721355109,0.00385252858608104,0.911788734741697,-1.33606382535759
"626","cg24757797",0.0784840786248012,0.89473597953004,5.03185724786238,0.00385435446679687,0.911788734741697,-1.33648397164346
"627","cg14989243",-0.282484465184098,0.547980453370211,-5.02833273688797,0.00386607978329614,0.911788734741697,-1.33917768353347
"628","cg07197326",0.0585290770514421,0.885610187586414,5.0255545678106,0.00387535148351541,0.911788734741697,-1.34130239865621
"629","cg23774896",-0.388510768203819,0.273818515605795,-5.02505929004041,0.00387700711549235,0.911788734741697,-1.34168131326809
"630","cg11115235",-0.253663643928475,0.481246870131256,-5.02249903554294,0.00388557878140464,0.911788734741697,-1.34364068177313
"631","cg14383004",0.180518651364996,0.73657734730467,5.02246668131529,0.0038856872437647,0.911788734741697,-1.34366544933155
"632","cg13581015",0.0930734543298968,0.352764923510324,5.02225607047296,0.00388639336909572,0.911788734741697,-1.34382667866283
"633","cg21401951",-0.372592199727814,0.252547680557516,-5.01916525029458,0.00389677333589449,0.911788734741697,-1.3461936272765
"634","cg13038229",0.30171736498156,0.620899649974448,5.01858742132968,0.00389871745416811,0.911788734741697,-1.34663630026325
"635","cg15061569",-0.111354364480435,0.707961849642824,-5.0169308351856,0.00390429734376098,0.911788734741697,-1.34790570595086
"636","cg22450933",0.152609488180001,0.764175823947639,5.01559077453453,0.00390881788893068,0.911788734741697,-1.34893289078926
"637","cg17559292",0.0929640219745167,0.546286572108352,5.01554397195469,0.00390897588242372,0.911788734741697,-1.34896877122246
"638","cg26800788",-0.0916910605973203,0.0860401425877506,-5.01549777633263,0.00390913183428151,0.911788734741697,-1.34900418668994
"639","cg14560430",-0.202935832498794,0.494282607172021,-5.01493435387506,0.00391103447650211,0.911788734741697,-1.34943615743049
"640","cg15908152",-0.243514713890124,0.327917563815531,-5.01480166340617,0.00391148272087448,0.911788734741697,-1.34953789746926
"641","cg18649979",-0.0588522441891745,0.115656086479433,-5.00899382252713,0.0039311610950651,0.911788734741697,-1.35399384343056
"642","cg09565472",0.476371753324118,0.685906510283964,5.00769148842231,0.00393558954068676,0.911788734741697,-1.35499378433918
"643","cg19111971",-0.286406592718287,0.539247888634944,-5.00555539123955,0.00394286570083921,0.911788734741697,-1.35663449095748
"644","cg02978505",-0.143663718863174,0.63958918160364,-5.0043265444078,0.0039470586085305,0.911788734741697,-1.35757868724709
"645","cg16878027",-0.108031972542827,0.798832529089465,-5.00420876654559,0.00394746074727552,0.911788734741697,-1.35766919589461
"646","cg08215876",0.107681406919275,0.869920174343691,5.00212192549022,0.00395459394552141,0.911788734741697,-1.3592732428506
"647","ch.8.2353618R",-0.146624378661514,0.334525481329327,-5.00174244760187,0.00395589268265617,0.911788734741697,-1.35956500402086
"648","cg24495177",0.101928820945842,0.860829794926527,5.00156188359615,0.00395651082512655,0.911788734741697,-1.35970383868957
"649","cg17024919",-0.278049109072074,0.45244853903611,-5.00127741563767,0.00395748490054207,0.911788734741697,-1.35992257529544
"650","cg03459776",0.100321598749402,0.278790264856363,5.00086235605401,0.00395890664926824,0.911788734741697,-1.36024175164082
"651","cg15965301",0.109857441383766,0.639212880973129,4.99773746288704,0.00396962981498262,0.911788734741697,-1.36264566087516
"652","cg24214659",0.180456118762973,0.531917181225088,4.99373487428759,0.00398341429481742,0.911788734741697,-1.36572708358511
